row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
877,50,安らかに眠る,しまったように見えた。 映俊が最後に大きな声で三度唱えて、合掌した。 「どうぞ、[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]くだされ」 「成仏しとうぜや」 浦人たちの祈りが加わった。りんも波打ち際に行,安らかに眠って,1,しまったように見えた。 映俊が最後に大きな声で三度唱えて、合掌した。 「どうぞ、安らかに眠ってくだされ」 「成仏しとうぜや」 浦人たちの祈りが加わった。りんも波打ち際に行,sometimes
878,50,安らかに眠る,ジは思わずこう口走っていた。「だったら、イスラエルの王たちには、祖先の霊とともに[PET_BOUNDARY]安らかに眠る[PET_BOUNDARY]ことは許されませんね。わたしの記憶によれば、どの王も戦争ばかりしていたから」,安らかに眠る,1,ジは思わずこう口走っていた。「だったら、イスラエルの王たちには、祖先の霊とともに安らかに眠ることは許されませんね。わたしの記憶によれば、どの王も戦争ばかりしていたから」,sometimes
879,50,安らかに眠る,抗のままに倒れていた妻は、いったいだれに殺されたというのか。また、なにも知らず、[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]いるときに殺された子どもたちの無念を思うと、いまだに憤りを禁じ得ない。 夫が,安らかに眠って,1,抗のままに倒れていた妻は、いったいだれに殺されたというのか。また、なにも知らず、安らかに眠っているときに殺された子どもたちの無念を思うと、いまだに憤りを禁じ得ない。 夫が,sometimes
880,50,安らかに眠る,始め家族全員の献身的な看護のもと、故人もあらん限りの力を出し切ってしまい、本当に[PET_BOUNDARY]安らかに眠る[PET_BOUNDARY]ように息を引き取りました。 故人は、生前よく私に「母さんは商売に命を賭けている,安らかに眠る,1,始め家族全員の献身的な看護のもと、故人もあらん限りの力を出し切ってしまい、本当に安らかに眠るように息を引き取りました。 故人は、生前よく私に「母さんは商売に命を賭けている,sometimes
881,50,安らかに眠る,場合は、寝たきりになって人の世話になるのでなく、最後まで尊厳を保った生活を送り、[PET_BOUNDARY]安らかに眠るがごとく[PET_BOUNDARY]一生を終えることこそ、最高のＱＯＬであるといえるのではないでしょうか。,安らかに眠るがごとく,1,場合は、寝たきりになって人の世話になるのでなく、最後まで尊厳を保った生活を送り、安らかに眠るがごとく一生を終えることこそ、最高のＱＯＬであるといえるのではないでしょうか。,sometimes
882,50,安らかに眠る,。 本当に、最近多いです… カワイソウに。。。こういう形は辛いですね。 合掌。[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]下さい。,安らかに眠って,1,。 本当に、最近多いです… カワイソウに。。。こういう形は辛いですね。 合掌。安らかに眠って下さい。,sometimes
883,50,安らかに眠る,事が山ほどあって、大変な年でした。富小路さんは、何もしないで逝ってしまって、いま[PET_BOUNDARY]安らかに眠って[PET_BOUNDARY]います。でも私たちが如何に苦労したか見ていてくれると思っています。」と、さら,安らかに眠って,1,事が山ほどあって、大変な年でした。富小路さんは、何もしないで逝ってしまって、いま安らかに眠っています。でも私たちが如何に苦労したか見ていてくれると思っています。」と、さら,sometimes
1053,61,不自由,ないか〉という論理に頼って、「退位の[PET_BOUNDARY]不自由[PET_BOUNDARY]」を合憲だと帰結する。 このほかにも「不自由」を合憲化する理由づけは、きっともっとほかにもあるに違いない。どちらにしても、し,不自由,0,ないか〉という論理に頼って、「退位の不自由」を合憲だと帰結する。 このほかにも「不自由」を合憲化する理由づけは、きっともっとほかにもあるに違いない。どちらにしても、し,sometimes
1054,61,不自由,ないか〉という論理に頼って、「退位の不自由」を合憲だと帰結する。 このほかにも「[PET_BOUNDARY]不自由[PET_BOUNDARY]」を合憲化する理由づけは、きっともっとほかにもあるに違いない。どちらにしても、し,不自由,0,ないか〉という論理に頼って、「退位の不自由」を合憲だと帰結する。 このほかにも「不自由」を合憲化する理由づけは、きっともっとほかにもあるに違いない。どちらにしても、し,sometimes
1055,61,不自由,祈りを合唱する。この日の食事はベトナム風の豚肉サラダと野菜スープだ。中・日本語が[PET_BOUNDARY]不自由な[PET_BOUNDARY]難民と医師の橋渡しをするニンさん（中央）と治療を受けるトゥンさん（右）。下・近,不自由な,0,祈りを合唱する。この日の食事はベトナム風の豚肉サラダと野菜スープだ。中・日本語が不自由な難民と医師の橋渡しをするニンさん（中央）と治療を受けるトゥンさん（右）。下・近,sometimes
1056,61,不自由,船着き場で客を降ろしながら、てつがはまん、とか隠しことばをいう。このお客はお金に[PET_BOUNDARY]不自由[PET_BOUNDARY]しとる、って意味らしいんです。大夫は、ならば儲けは少ないな、と考える。ですからね,不自由,0,船着き場で客を降ろしながら、てつがはまん、とか隠しことばをいう。このお客はお金に不自由しとる、って意味らしいんです。大夫は、ならば儲けは少ないな、と考える。ですからね,sometimes
1057,61,不自由,れた。二人の間には、男の子が二人生まれていた。王宙は、塩商人として財をなし、なに[PET_BOUNDARY]不自由[PET_BOUNDARY]ない生活を送っていた。 王宙は、妻が最近塞ぎ込んでいるのに気がついた。姉の形見の,不自由,0,れた。二人の間には、男の子が二人生まれていた。王宙は、塩商人として財をなし、なに不自由ない生活を送っていた。 王宙は、妻が最近塞ぎ込んでいるのに気がついた。姉の形見の,sometimes
1058,61,不自由,のシャープな頭脳と鋭い目つきが印象的だ。「文化大革命」のなか、迫害を受けて両足が[PET_BOUNDARY]不自由に[PET_BOUNDARY]なり、車椅子の生活を強いられている。健康であれば、親の後を継いで政界でも大出世,不自由に,1,のシャープな頭脳と鋭い目つきが印象的だ。「文化大革命」のなか、迫害を受けて両足が不自由になり、車椅子の生活を強いられている。健康であれば、親の後を継いで政界でも大出世,sometimes
1059,61,不自由,きず迷った。 ゴロゴロ会館での公演は「天国と地獄」というタイトルで、僕の役は足の[PET_BOUNDARY]不自由な[PET_BOUNDARY]学生だった。 前の舞台のときより家族的で、打ち上げのとき、思わず涙が出たほどだ,不自由な,1,きず迷った。 ゴロゴロ会館での公演は「天国と地獄」というタイトルで、僕の役は足の不自由な学生だった。 前の舞台のときより家族的で、打ち上げのとき、思わず涙が出たほどだ,sometimes
1060,61,不自由,ろうか。 「子育て」というものに対し、自分自身がなんとなく抱いていた窮屈な感じ、[PET_BOUNDARY]不自由な[PET_BOUNDARY]感じ、自律の及ばない領域という感じ。そうした「違和感」を、少しでも解きほぐして,不自由な,0,ろうか。 「子育て」というものに対し、自分自身がなんとなく抱いていた窮屈な感じ、不自由な感じ、自律の及ばない領域という感じ。そうした「違和感」を、少しでも解きほぐして,sometimes
1061,61,不自由,るということに対する身構えがいっぺんにほぐれた感じがした。その感じは、今ことばに[PET_BOUNDARY]不自由[PET_BOUNDARY]している人たちにとっても、ほぼ同じような発見であるようだ。（ｄ） そこで、息の流,不自由,1,るということに対する身構えがいっぺんにほぐれた感じがした。その感じは、今ことばに不自由している人たちにとっても、ほぼ同じような発見であるようだ。（ｄ） そこで、息の流,sometimes
1062,61,不自由,遠くなったり、近くなったりするのを感じているうちに、また息苦しさが増してくる。[PET_BOUNDARY]不自由な[PET_BOUNDARY]姿勢のままでいることは、つらいけれど、今はまだ、どうすることもできない。結果的,不自由な,0,遠くなったり、近くなったりするのを感じているうちに、また息苦しさが増してくる。不自由な姿勢のままでいることは、つらいけれど、今はまだ、どうすることもできない。結果的,sometimes
1063,61,不自由,見る目つき…。 そこで、英樹が口を開いた。 「彼の右手の人さし指は、そのころから[PET_BOUNDARY]不自由だった[PET_BOUNDARY]？」 二代目は、首を横にふった。 「いや、当時は、あの指も自由に動いてまし,不自由だった,1,見る目つき…。 そこで、英樹が口を開いた。 「彼の右手の人さし指は、そのころから不自由だった？」 二代目は、首を横にふった。 「いや、当時は、あの指も自由に動いてまし,sometimes
1064,61,不自由,っているのかもしれません。しかし彼は帰京後まもなく病を得ていたらしく、その身体の[PET_BOUNDARY]不自由からも[PET_BOUNDARY]郷愁はいっそう切実なのでしょう。 旅人の郷愁はもともと、平城の佐保の自邸に,不自由からも,1,っているのかもしれません。しかし彼は帰京後まもなく病を得ていたらしく、その身体の不自由からも郷愁はいっそう切実なのでしょう。 旅人の郷愁はもともと、平城の佐保の自邸に,sometimes
1065,61,不自由,まだ。夜は書かないことに決めている。 小説家という職業的自由と引きかえに、経済的[PET_BOUNDARY]不自由にも[PET_BOUNDARY]たえられなければならない。いまどき、だれが小説など読むものか。世の中、刺激と,不自由にも,0,まだ。夜は書かないことに決めている。 小説家という職業的自由と引きかえに、経済的不自由にもたえられなければならない。いまどき、だれが小説など読むものか。世の中、刺激と,sometimes
1066,61,不自由,ゃならねえ」 皆は笑った。「その気になりゃ江戸城の御金蔵にだって押し込める。金に[PET_BOUNDARY]不自由の[PET_BOUNDARY]ねえ身だ」 負けずに徳兵衛は言い返した。それがただの強がりではないのが徳兵衛の,不自由の,0,ゃならねえ」 皆は笑った。「その気になりゃ江戸城の御金蔵にだって押し込める。金に不自由のねえ身だ」 負けずに徳兵衛は言い返した。それがただの強がりではないのが徳兵衛の,sometimes
1067,61,不自由,の日記』の世界初のアニメ映画。いつ捕らえられるかわからない恐怖に怯える隠れ家での[PET_BOUNDARY]不自由な[PET_BOUNDARY]生活。そんな中でも明るさや希望を失わず、ひたむきに生きたアンネの姿を力強く描き,不自由な,0,の日記』の世界初のアニメ映画。いつ捕らえられるかわからない恐怖に怯える隠れ家での不自由な生活。そんな中でも明るさや希望を失わず、ひたむきに生きたアンネの姿を力強く描き,sometimes
1068,61,不自由,って指は三本しかないなんて[PET_BOUNDARY]不自由だろうなあ[PET_BOUNDARY]、って皆さん思うでしょう。でもね、全然不自由なんかじゃないのよ、私。何でもできるんですもの。りんごは丸くぐるぐる皮をむくもん,不自由だろうなあ,0,って指は三本しかないなんて不自由だろうなあ、って皆さん思うでしょう。でもね、全然不自由なんかじゃないのよ、私。何でもできるんですもの。りんごは丸くぐるぐる皮をむくもん,sometimes
1069,61,不自由,って指は三本しかないなんて不自由だろうなあ、って皆さん思うでしょう。でもね、全然[PET_BOUNDARY]不自由なんかじゃ[PET_BOUNDARY]ないのよ、私。何でもできるんですもの。りんごは丸くぐるぐる皮をむくもん,不自由なんかじゃ,0,って指は三本しかないなんて不自由だろうなあ、って皆さん思うでしょう。でもね、全然不自由なんかじゃないのよ、私。何でもできるんですもの。りんごは丸くぐるぐる皮をむくもん,sometimes
1070,61,不自由,とつない。倒れてから十年の母の人生は困難そのものだった。そしてまたこのホームで、[PET_BOUNDARY]不自由な[PET_BOUNDARY]身体で言葉を失ったまま、介護される人生が続く。悲しくてもつらくても、運命として,不自由な,1,とつない。倒れてから十年の母の人生は困難そのものだった。そしてまたこのホームで、不自由な身体で言葉を失ったまま、介護される人生が続く。悲しくてもつらくても、運命として,sometimes
1071,61,不自由,きることではない、ということ。 それに、二人暮らしには、心と懐の安心はあっても、[PET_BOUNDARY]不自由と[PET_BOUNDARY]不便さもある。 さあ、どちらがましなのだろう。 相手次第と言いたいが、自らの努,不自由と,0,きることではない、ということ。 それに、二人暮らしには、心と懐の安心はあっても、不自由と不便さもある。 さあ、どちらがましなのだろう。 相手次第と言いたいが、自らの努,sometimes
1072,61,不自由,れ、てあんご指示らとわしは受取りました。 たしかにこれまで、佐穂さんがいねば烈も[PET_BOUNDARY]不自由[PET_BOUNDARY]したでしょし、もしかしっと育たねかったかもしれんね。 そしてこれからも、烈は佐穂,不自由,0,れ、てあんご指示らとわしは受取りました。 たしかにこれまで、佐穂さんがいねば烈も不自由したでしょし、もしかしっと育たねかったかもしれんね。 そしてこれからも、烈は佐穂,sometimes
1073,61,不自由,た。一年このかた見てきたところ、彼の腰から下はまったく感覚がありません（大小便も[PET_BOUNDARY]不自由です[PET_BOUNDARY]）が、機能はまだ完全には失われていないようです。また、聞くところによると、病,不自由です,1,た。一年このかた見てきたところ、彼の腰から下はまったく感覚がありません（大小便も不自由です）が、機能はまだ完全には失われていないようです。また、聞くところによると、病,sometimes
1074,61,不自由,、夫の正則に話すと、大反対された。彼の言い分は、こうだった。 「俺は、お前に何も[PET_BOUNDARY]不自由な[PET_BOUNDARY]思いをさせた覚えはない。欲しいというものは、すべて買い与えてきた。お手伝いさん,不自由な,0,、夫の正則に話すと、大反対された。彼の言い分は、こうだった。 「俺は、お前に何も不自由な思いをさせた覚えはない。欲しいというものは、すべて買い与えてきた。お手伝いさん,sometimes
1075,61,不自由,のは、武嗣郎が脳出血の発作で倒れてからだ。病いに倒れて以来、武嗣郎は左腕、左足が[PET_BOUNDARY]不自由に[PET_BOUNDARY]なった。昭和四十二年の第三十一回総選挙のときは、三人の息子たちが後援会の推薦を,不自由に,1,のは、武嗣郎が脳出血の発作で倒れてからだ。病いに倒れて以来、武嗣郎は左腕、左足が不自由になった。昭和四十二年の第三十一回総選挙のときは、三人の息子たちが後援会の推薦を,sometimes
1076,61,不自由,か結婚して落ち着きたいと思っている。しかし現在のところ、恋人やボーイフレンドには[PET_BOUNDARY]不自由[PET_BOUNDARY]していない。それは相手が独身男性であろうと、妻子ある男性であろうと、こちら側のつ,不自由,0,か結婚して落ち着きたいと思っている。しかし現在のところ、恋人やボーイフレンドには不自由していない。それは相手が独身男性であろうと、妻子ある男性であろうと、こちら側のつ,sometimes
1077,61,不自由,多数目にします。聞くところによると、食料を含む援助物資が届かない方々も多く、大変[PET_BOUNDARY]不自由な[PET_BOUNDARY]避難生活を送られているようです。イトーヨーカドーやセブンイレブン等の民間企業が,不自由な,0,多数目にします。聞くところによると、食料を含む援助物資が届かない方々も多く、大変不自由な避難生活を送られているようです。イトーヨーカドーやセブンイレブン等の民間企業が,sometimes
1078,61,不自由,疇に属する皇族の身分離脱」を許さないとする規定（第六条）である。「天皇の退位」の[PET_BOUNDARY]不自由と[PET_BOUNDARY]「皇族の身分離脱」の不自由とは形は異なるが、実質的には同根である。したがって、,不自由と,0,疇に属する皇族の身分離脱」を許さないとする規定（第六条）である。「天皇の退位」の不自由と「皇族の身分離脱」の不自由とは形は異なるが、実質的には同根である。したがって、,sometimes
1079,61,不自由,疇に属する皇族の身分離脱」を許さないとする規定（第六条）である。「天皇の退位」の不自由と「皇族の身分離脱」の[PET_BOUNDARY]不自由とは[PET_BOUNDARY]形は異なるが、実質的には同根である。したがって、,不自由とは,0,疇に属する皇族の身分離脱」を許さないとする規定（第六条）である。「天皇の退位」の不自由と「皇族の身分離脱」の不自由とは形は異なるが、実質的には同根である。したがって、,sometimes
1080,61,不自由,難を避けた。そして、そこでも福音を告げ知らせていた。リストラで リストラに、足の[PET_BOUNDARY]不自由な[PET_BOUNDARY]男が座っていた。生まれつき足が悪く、まだ一度も歩いたことがなかった。この人が、,不自由な,1,難を避けた。そして、そこでも福音を告げ知らせていた。リストラで リストラに、足の不自由な男が座っていた。生まれつき足が悪く、まだ一度も歩いたことがなかった。この人が、,sometimes
1081,61,不自由,は戸次鑑連）とともに、大友家を背負う重鎮であった。 道雪は、子供のころ落雷で足を[PET_BOUNDARY]不自由に[PET_BOUNDARY]していたが、生涯四十回におよぶ合戦で、一度も負けたことのない猛者であった。ただ,不自由に,1,は戸次鑑連）とともに、大友家を背負う重鎮であった。 道雪は、子供のころ落雷で足を不自由にしていたが、生涯四十回におよぶ合戦で、一度も負けたことのない猛者であった。ただ,sometimes
1082,61,不自由,やう。こちらは皆々大元気、みどりも貴美子も仲よくあばれています。私も大元気。何の[PET_BOUNDARY]不自由も[PET_BOUNDARY]変わつた事もありません。この手紙のつくのは多分正月の十日か十一日ごろでしやう。,不自由も,0,やう。こちらは皆々大元気、みどりも貴美子も仲よくあばれています。私も大元気。何の不自由も変わつた事もありません。この手紙のつくのは多分正月の十日か十一日ごろでしやう。,sometimes
1083,61,不自由,。この茂六が、自分の息子のように銀四郎を可愛がっている。 だから、銀四郎は金には[PET_BOUNDARY]不自由は[PET_BOUNDARY]しなかった。もちろん、博奕を打つというわけでもないし、女にいれあげることもない,不自由は,0,。この茂六が、自分の息子のように銀四郎を可愛がっている。 だから、銀四郎は金には不自由はしなかった。もちろん、博奕を打つというわけでもないし、女にいれあげることもない,sometimes
1084,61,不自由,多くの家にはクーラーはありませんでした。当時の生活をそのまま維持していると思えば[PET_BOUNDARY]不自由は[PET_BOUNDARY]ありません。（昭和４８年は、日本熱学という会社が、新珠美千代さんを使って貸クー,不自由は,0,多くの家にはクーラーはありませんでした。当時の生活をそのまま維持していると思えば不自由はありません。（昭和４８年は、日本熱学という会社が、新珠美千代さんを使って貸クー,sometimes
1085,61,不自由,歳の誕生日です。３歳と、６歳の兄がいる為、おもちゃ（ビデオ・ＤＶＤも含んで）には[PET_BOUNDARY]不自由[PET_BOUNDARY]していません。お人形でも遊ばないし・・・誕生日プレゼント何がいいんでしょう？子供,不自由,0,歳の誕生日です。３歳と、６歳の兄がいる為、おもちゃ（ビデオ・ＤＶＤも含んで）には不自由していません。お人形でも遊ばないし・・・誕生日プレゼント何がいいんでしょう？子供,sometimes
1086,61,不自由,た。宗春の経済政策は有名だ。かれは、「上が先頭に立って、ぜいたくを禁止し、国民に[PET_BOUNDARY]不自由な[PET_BOUNDARY]生活を強いれば、経済はいよいよ発展しなくなる。国内には不況の風が吹きまくり、国,不自由な,0,た。宗春の経済政策は有名だ。かれは、「上が先頭に立って、ぜいたくを禁止し、国民に不自由な生活を強いれば、経済はいよいよ発展しなくなる。国内には不況の風が吹きまくり、国,sometimes
1087,61,不自由,しこまれるような激痛がした。ギプスも申し訳にしているようだと思う。どちらにしても[PET_BOUNDARY]不自由な[PET_BOUNDARY]身体になってしまった。たとえ完治しても満足に歩けまい。立つ事だって出来ないかも,不自由な,1,しこまれるような激痛がした。ギプスも申し訳にしているようだと思う。どちらにしても不自由な身体になってしまった。たとえ完治しても満足に歩けまい。立つ事だって出来ないかも,sometimes
1088,61,不自由,就いた。 寺内も長州閥の軍人である。 箱館戦争に参戦し、西南戦争で負傷し、右手が[PET_BOUNDARY]不自由だった[PET_BOUNDARY]。フランスに留学し、陸軍士官学校長、初代教育総監、参謀本部長などを歴任し、,不自由だった,1,就いた。 寺内も長州閥の軍人である。 箱館戦争に参戦し、西南戦争で負傷し、右手が不自由だった。フランスに留学し、陸軍士官学校長、初代教育総監、参謀本部長などを歴任し、,sometimes
1089,61,不自由,です。もともとの階級を二つ特進させて待遇し、月給もくれるというのです。食い物には[PET_BOUNDARY]不自由[PET_BOUNDARY]させないといくら念を押されても、事が事だけに誰も誘いにはのりません。そこで八路軍,不自由,0,です。もともとの階級を二つ特進させて待遇し、月給もくれるというのです。食い物には不自由させないといくら念を押されても、事が事だけに誰も誘いにはのりません。そこで八路軍,sometimes
1090,61,不自由,いい、恵まれない家庭に生まれた人は、必ずといってよいほど成功します。 反対に、何[PET_BOUNDARY]不自由[PET_BOUNDARY]ない家庭に生まれた人は、中年期に一度は挫折し苦労を背負い込んでしまいます。これだ,不自由,0,いい、恵まれない家庭に生まれた人は、必ずといってよいほど成功します。 反対に、何不自由ない家庭に生まれた人は、中年期に一度は挫折し苦労を背負い込んでしまいます。これだ,sometimes
1091,61,不自由,は真っ暗だったが、精霊使いである彼女は、人の目には見えない光を見ることができる。[PET_BOUNDARY]不自由[PET_BOUNDARY]しない程度に中の様子はうかがいしれた。 エスタスは、毛布を一枚かけて、長椅子に横,不自由,0,は真っ暗だったが、精霊使いである彼女は、人の目には見えない光を見ることができる。不自由しない程度に中の様子はうかがいしれた。 エスタスは、毛布を一枚かけて、長椅子に横,sometimes
1092,61,不自由,で腰を痛め、今も療養生活を送っています。父のために息子まで連座させられ、肉体的な[PET_BOUNDARY]不自由を[PET_BOUNDARY]耐え忍んでいるのをみて、私は心も張り裂けんばかりの思いでした。 末の息子は警察,不自由を,1,で腰を痛め、今も療養生活を送っています。父のために息子まで連座させられ、肉体的な不自由を耐え忍んでいるのをみて、私は心も張り裂けんばかりの思いでした。 末の息子は警察,sometimes
1093,61,不自由,家の狭い曲がった階段の上り下りはまことにご不便で申訳がない。夜中の小用の場合のご[PET_BOUNDARY]不自由が[PET_BOUNDARY]思われる。 「かまいませんよ、何なら、屋根にでもナニして下さって―」など、瀏が,不自由が,0,家の狭い曲がった階段の上り下りはまことにご不便で申訳がない。夜中の小用の場合のご不自由が思われる。 「かまいませんよ、何なら、屋根にでもナニして下さって―」など、瀏が,sometimes
1094,61,不自由,まや志摩についでのロシア語通になっていた。わずか二カ月たらずで日常会話にまったく[PET_BOUNDARY]不自由[PET_BOUNDARY]しないほど上達してしまっている。こういう極端な上達ぶりは通常ではあり得ない。だた,不自由,0,まや志摩についでのロシア語通になっていた。わずか二カ月たらずで日常会話にまったく不自由しないほど上達してしまっている。こういう極端な上達ぶりは通常ではあり得ない。だた,sometimes
1095,61,不自由,重い荷物はなるべく持たないに越したことはありません。 アメリカの障害者の中には、[PET_BOUNDARY]不自由な[PET_BOUNDARY]部分は世話を受けてクリアしてしまおう、という考え方が出てきています。たとえば重,不自由な,1,重い荷物はなるべく持たないに越したことはありません。 アメリカの障害者の中には、不自由な部分は世話を受けてクリアしてしまおう、という考え方が出てきています。たとえば重,sometimes
1096,61,不自由,由・選挙など政治活動の自由、その他の自由・権利の包括的な剥奪を意味する。「退位の[PET_BOUNDARY]不自由[PET_BOUNDARY]」は、ふつうの人間が享有している権利保障体系の恵沢そのものへの制約とさえ言える。,不自由,0,由・選挙など政治活動の自由、その他の自由・権利の包括的な剥奪を意味する。「退位の不自由」は、ふつうの人間が享有している権利保障体系の恵沢そのものへの制約とさえ言える。,sometimes
1097,61,不自由,、食事をしてもらいたいんだ」「私にできるかしら？」「簡単だよ。確かに奴等は体は、[PET_BOUNDARY]不自由だけれど[PET_BOUNDARY]、精神的にはおまえらと同じだよ。だからさ普通につきあえばいいんだよ。」「,不自由だけれど,1,、食事をしてもらいたいんだ」「私にできるかしら？」「簡単だよ。確かに奴等は体は、不自由だけれど、精神的にはおまえらと同じだよ。だからさ普通につきあえばいいんだよ。」「,sometimes
1233,68,金魚のフン,で、最もまともな閣僚だと思う。 例えば、これまでの日本外交は端的に言えば、米国の[PET_BOUNDARY]金魚のフンだ[PET_BOUNDARY]。米国べったりで独自の姿勢を持たなかった。しかし、世界的な潮流では、米国は国連,金魚のフンだ,1,で、最もまともな閣僚だと思う。 例えば、これまでの日本外交は端的に言えば、米国の金魚のフンだ。米国べったりで独自の姿勢を持たなかった。しかし、世界的な潮流では、米国は国連,sometimes
1234,68,金魚のフン,、プリ…プリ…プリセプタシップと言うんだそうですが、二・三年先輩の看護婦のあとを[PET_BOUNDARY]金魚のフンの[PET_BOUNDARY]ようについて歩いて、仕事を覚えていくのだそうです。えりぃの指導にあたってくれる,金魚のフンの,1,、プリ…プリ…プリセプタシップと言うんだそうですが、二・三年先輩の看護婦のあとを金魚のフンのようについて歩いて、仕事を覚えていくのだそうです。えりぃの指導にあたってくれる,sometimes
1235,68,金魚のフン,を秒きざみで計画するの。 だから Ｚ子ちゃんと遊びに行くときは ほんと楽チン。[PET_BOUNDARY]金魚のフン[PET_BOUNDARY]みたいに ついていけば その先にいつも とんでもないおもしろいイベントが待ってる,金魚のフン,1,を秒きざみで計画するの。 だから Ｚ子ちゃんと遊びに行くときは ほんと楽チン。金魚のフンみたいに ついていけば その先にいつも とんでもないおもしろいイベントが待ってる,sometimes
1236,68,金魚のフン,けれど、モスクワのオリンピックの時、アメリカが出場をボイコットした。日本も続けて[PET_BOUNDARY]金魚のフンの[PET_BOUNDARY]ようにボイコットしたけれど、その時の理由というのが当時のソ連のアフガニスタンへ,金魚のフンの,1,けれど、モスクワのオリンピックの時、アメリカが出場をボイコットした。日本も続けて金魚のフンのようにボイコットしたけれど、その時の理由というのが当時のソ連のアフガニスタンへ,sometimes
1237,68,金魚のフン,ヶ崎もちょっと毒気を抜かれたようだ。 「なんだね、あんたたちは！」 警部の後ろに[PET_BOUNDARY]金魚のフン[PET_BOUNDARY]みたいについてきた、味子と三九郎をにらみつけた。 「ブン屋ならとっとと…」 「違,金魚のフン,1,ヶ崎もちょっと毒気を抜かれたようだ。 「なんだね、あんたたちは！」 警部の後ろに金魚のフンみたいについてきた、味子と三九郎をにらみつけた。 「ブン屋ならとっとと…」 「違,sometimes
