row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
1238,68,金魚のフン,随ではなく、独自の外交で世界と手を結んで行くべきだと思う。 その点、田中外相は「[PET_BOUNDARY]金魚のフン[PET_BOUNDARY]」であることを良しとしない気概がある。日米安保やミサイル防衛システムなどへの感覚,金魚のフン,1,随ではなく、独自の外交で世界と手を結んで行くべきだと思う。 その点、田中外相は「金魚のフン」であることを良しとしない気概がある。日米安保やミサイル防衛システムなどへの感覚,sometimes
1239,68,金魚のフン,ょう！ お姉ちゃんは、いつだって、お兄ちゃんばかりかわいがって…私のことなんて、[PET_BOUNDARY]金魚のフンぐらいにしか[PET_BOUNDARY]思ってくれてなかったのよね…ひどい…ひどいよッ」「そ、そんなことない,金魚のフンぐらいにしか,1,ょう！ お姉ちゃんは、いつだって、お兄ちゃんばかりかわいがって…私のことなんて、金魚のフンぐらいにしか思ってくれてなかったのよね…ひどい…ひどいよッ」「そ、そんなことない,sometimes
1240,68,金魚のフン,魚とヤマトエビ（？）を同じ水槽で飼育しています。今始めて気付いたのですが、エビが[PET_BOUNDARY]金魚のフンを[PET_BOUNDARY]食べています。多分 今までも食べていたんだと思います。これは そんなにおかしい,金魚のフンを,0,魚とヤマトエビ（？）を同じ水槽で飼育しています。今始めて気付いたのですが、エビが金魚のフンを食べています。多分 今までも食べていたんだと思います。これは そんなにおかしい,sometimes
1308,73,繊細,すか？ぜひ意見を聞かせて下さい。そういうことは、よくあることです。あなたが素直な[PET_BOUNDARY]繊細な[PET_BOUNDARY]人だから、当然のことでしょう。確か寺山修治の作品にも、絵に描いた女性に恋をする,繊細な,1,すか？ぜひ意見を聞かせて下さい。そういうことは、よくあることです。あなたが素直な繊細な人だから、当然のことでしょう。確か寺山修治の作品にも、絵に描いた女性に恋をする,sometimes
1309,73,繊細,する根深い嫌悪感が彼にはあったように思う。 乱暴ではあるけれど、それが、シャイで[PET_BOUNDARY]繊細な[PET_BOUNDARY]神経からきていることは、付き合ううちによくわかった。 やがて僕は、彼のすすめで,繊細な,1,する根深い嫌悪感が彼にはあったように思う。 乱暴ではあるけれど、それが、シャイで繊細な神経からきていることは、付き合ううちによくわかった。 やがて僕は、彼のすすめで,sometimes
1310,73,繊細,精神的なしがらみからくるものだと知るラッセルは、微妙に言葉を濁す。 お気の毒に、[PET_BOUNDARY]繊細[PET_BOUNDARY]そうな方だから…、とひとしきり同情すると、婦人は階下に降りていった。 毎朝、婦人,繊細,1,精神的なしがらみからくるものだと知るラッセルは、微妙に言葉を濁す。 お気の毒に、繊細そうな方だから…、とひとしきり同情すると、婦人は階下に降りていった。 毎朝、婦人,sometimes
1311,73,繊細,うので、彼女のおにいさんは、グンドラは「わめいている」といいます。彼女は心も体も[PET_BOUNDARY]繊細な[PET_BOUNDARY]子どもで、綿密な注意と愛情に満ちた理解が必要です。憂鬱質の子どもの扱い方 憂鬱,繊細な,1,うので、彼女のおにいさんは、グンドラは「わめいている」といいます。彼女は心も体も繊細な子どもで、綿密な注意と愛情に満ちた理解が必要です。憂鬱質の子どもの扱い方 憂鬱,sometimes
1312,73,繊細,えてしまっていて、それに彼女自身が気づいてなかったのかもしれません。 女性は大変[PET_BOUNDARY]繊細で[PET_BOUNDARY]直感力が強いので、善くも悪くも、職場全体の雰囲気が個人に、または個人のエネルギ,繊細で,1,えてしまっていて、それに彼女自身が気づいてなかったのかもしれません。 女性は大変繊細で直感力が強いので、善くも悪くも、職場全体の雰囲気が個人に、または個人のエネルギ,sometimes
1313,73,繊細,しば起きるかも知れませんよ。それでも好きなら黙って支えてあげましょう。彼はとても[PET_BOUNDARY]繊細な[PET_BOUNDARY]人なのだと思います。彼の性格は変りませんよ？貴方が疲れたら別れ時です。,繊細な,1,しば起きるかも知れませんよ。それでも好きなら黙って支えてあげましょう。彼はとても繊細な人なのだと思います。彼の性格は変りませんよ？貴方が疲れたら別れ時です。,sometimes
1314,73,繊細,、「血の気の少ない人」。体温が低いから、たいてい青白い顔をしています。ナイーブで[PET_BOUNDARY]繊細[PET_BOUNDARY]、神経質で、まわりの目を気にしがち。 風邪を引くといつまでも長引いたり、季節の変,繊細,1,、「血の気の少ない人」。体温が低いから、たいてい青白い顔をしています。ナイーブで繊細、神経質で、まわりの目を気にしがち。 風邪を引くといつまでも長引いたり、季節の変,sometimes
1315,73,繊細,か…。 「ひょっとして圭祐くん、この結婚に反対だったのかもしれない…」 「そんな[PET_BOUNDARY]繊細な[PET_BOUNDARY]人じゃないよ」 時期的にはあってるかもしれないけど、そんなことに煩わされるタイ,繊細な,1,か…。 「ひょっとして圭祐くん、この結婚に反対だったのかもしれない…」 「そんな繊細な人じゃないよ」 時期的にはあってるかもしれないけど、そんなことに煩わされるタイ,sometimes
1316,73,繊細,軟弱なんだから！」 昴が偉そうに言うと、祖母のゆず子は首を振った。 「諒ちゃんは[PET_BOUNDARY]繊細なのよ[PET_BOUNDARY]。だから体だけじゃなく、精神的にもきっとまいってしまっているのよ」 「ええ,繊細なのよ,1,軟弱なんだから！」 昴が偉そうに言うと、祖母のゆず子は首を振った。 「諒ちゃんは繊細なのよ。だから体だけじゃなく、精神的にもきっとまいってしまっているのよ」 「ええ,sometimes
1317,73,繊細,矛盾した存在になること、日によってつぎつぎにいじのわるい人間、感情にもろい人間、[PET_BOUNDARY]繊細な[PET_BOUNDARY]人間、野卑な人間、無欲な人間、野心的な人間になることをなげかないようなものなの,繊細な,1,矛盾した存在になること、日によってつぎつぎにいじのわるい人間、感情にもろい人間、繊細な人間、野卑な人間、無欲な人間、野心的な人間になることをなげかないようなものなの,sometimes
1318,73,繊細,とえその動機が宗教的なものである場合でも、その細かい出来栄え―巧みなタッチ、線の[PET_BOUNDARY]繊細さや[PET_BOUNDARY]大胆さ、色の選択―は、神話にふさわしいかどうかばかりでなく、審美的な判断にも,繊細さや,0,とえその動機が宗教的なものである場合でも、その細かい出来栄え―巧みなタッチ、線の繊細さや大胆さ、色の選択―は、神話にふさわしいかどうかばかりでなく、審美的な判断にも,sometimes
1319,73,繊細,ボンで絞ってあるから、ネックラインにボリュームがでるんです￥６９００／クーデター[PET_BOUNDARY]繊細な[PET_BOUNDARY]レースがついてるボートネック。首元はシンプルアクセをつけて￥８９００／アナザー,繊細な,0,ボンで絞ってあるから、ネックラインにボリュームがでるんです￥６９００／クーデター繊細なレースがついてるボートネック。首元はシンプルアクセをつけて￥８９００／アナザー,sometimes
1320,73,繊細,７―「保護対策」ということばはペトルマンだけでなく、読者たちをもぞっとさせる。[PET_BOUNDARY]繊細で[PET_BOUNDARY]慈愛に満ちたペトルマンは先の引用に見られる思想のふくみについてはあえて論議しな,繊細で,0,７―「保護対策」ということばはペトルマンだけでなく、読者たちをもぞっとさせる。繊細で慈愛に満ちたペトルマンは先の引用に見られる思想のふくみについてはあえて論議しな,sometimes
1321,73,繊細,にもなにかできるでしょうか」と、素朴な思いで神戸にやってきた若者たちのなかには、[PET_BOUNDARY]繊細で[PET_BOUNDARY]心やさしい子たちが多かった。都会の核家族で育ち、お年寄りと接したこともあまりな,繊細で,0,にもなにかできるでしょうか」と、素朴な思いで神戸にやってきた若者たちのなかには、繊細で心やさしい子たちが多かった。都会の核家族で育ち、お年寄りと接したこともあまりな,sometimes
1322,73,繊細,シアやローマの円柱のようなエンタシス（中央部のふくらみ）をもたず、ほっそりとした[PET_BOUNDARY]繊細さを[PET_BOUNDARY]感じさせる円柱だ。イスラムの列柱はコルドバのモスクにも見られるが、「獅子の中,繊細さを,0,シアやローマの円柱のようなエンタシス（中央部のふくらみ）をもたず、ほっそりとした繊細さを感じさせる円柱だ。イスラムの列柱はコルドバのモスクにも見られるが、「獅子の中,sometimes
1323,73,繊細,れを眺めた。観光地なんかでよく売っている絵葉書だ。左半分にはＴ県の有名な寺の絵が[PET_BOUNDARY]繊細な[PET_BOUNDARY]タッチで描かれていた。歴史的建築物に何の興味のない私でも目を引かれてしまう。つ,繊細な,0,れを眺めた。観光地なんかでよく売っている絵葉書だ。左半分にはＴ県の有名な寺の絵が繊細なタッチで描かれていた。歴史的建築物に何の興味のない私でも目を引かれてしまう。つ,sometimes
1324,73,繊細,のは格式のあるディナーよりお茶のテーブルに用いられます。パステル系のクロスに白の[PET_BOUNDARY]繊細な[PET_BOUNDARY]レースをかけるとロマンティックです。ワイン色やモスグリーンなどにアイボリーのさ,繊細な,0,のは格式のあるディナーよりお茶のテーブルに用いられます。パステル系のクロスに白の繊細なレースをかけるとロマンティックです。ワイン色やモスグリーンなどにアイボリーのさ,sometimes
1325,73,繊細,家庭に瓶詰めのコーヒーが常備されることに。 そのネスカフェから、味や香りがわかる[PET_BOUNDARY]繊細な[PET_BOUNDARY]日本人の嗜好に向けて、「ネスカフェ 香味焙煎」が発売されています。上質のコーヒ,繊細な,0,家庭に瓶詰めのコーヒーが常備されることに。 そのネスカフェから、味や香りがわかる繊細な日本人の嗜好に向けて、「ネスカフェ 香味焙煎」が発売されています。上質のコーヒ,sometimes
1326,73,繊細,ダンパーの値段はいいのとフツーのでゼロが２個、つまり数十倍違ったりする。そんだけ[PET_BOUNDARY]繊細な[PET_BOUNDARY]部品だから、差は出るんじゃない」タツノ 「それは、どんな風に差が出るんでしょう,繊細な,0,ダンパーの値段はいいのとフツーのでゼロが２個、つまり数十倍違ったりする。そんだけ繊細な部品だから、差は出るんじゃない」タツノ 「それは、どんな風に差が出るんでしょう,sometimes
1336,75,大らか,のことを全然かまわないっていうか。吉行 自分と同じだ。（笑）武田 そうか（笑）。[PET_BOUNDARY]大らかって[PET_BOUNDARY]いうか、反省してないところがいい、女の人が。「おまん源五兵衛」のおまんは、ホ,大らかって,1,のことを全然かまわないっていうか。吉行 自分と同じだ。（笑）武田 そうか（笑）。大らかっていうか、反省してないところがいい、女の人が。「おまん源五兵衛」のおまんは、ホ,sometimes
1337,75,大らか,るほど、だから韓国の番組って毎回時間の長さが違っていてもわりと平気なのね。こんな[PET_BOUNDARY]大らかな[PET_BOUNDARY]ところは韓国らしい。どうりでタイムキーパーがいなかったわけである。本番中の副調,大らかな,1,るほど、だから韓国の番組って毎回時間の長さが違っていてもわりと平気なのね。こんな大らかなところは韓国らしい。どうりでタイムキーパーがいなかったわけである。本番中の副調,sometimes
1338,75,大らか,。何も言われなかったから。体重も計らない、なーんにも言われない、そんなイギリスの[PET_BOUNDARY]大らかな[PET_BOUNDARY]検査が好きかも。《体重》 ＋７キロ（今日は激増）《食事》 朝 キャ,大らかな,1,。何も言われなかったから。体重も計らない、なーんにも言われない、そんなイギリスの大らかな検査が好きかも。《体重》 ＋７キロ（今日は激増）《食事》 朝 キャ,sometimes
1339,75,大らか,者の私は主に国際関係論の授業に忍びこんだが、周囲から少しも気にかけられない。何と[PET_BOUNDARY]大らかな[PET_BOUNDARY]大学か。 早稲田では、ゼミは町田実教授の「通商政策論」という貿易関係を選択した,大らかな,1,者の私は主に国際関係論の授業に忍びこんだが、周囲から少しも気にかけられない。何と大らかな大学か。 早稲田では、ゼミは町田実教授の「通商政策論」という貿易関係を選択した,sometimes
1340,75,大らか,いかも・・時間にルーズかどうかは分かりませんが・・・確かに沖縄や南の離島の人間は[PET_BOUNDARY]大らかな[PET_BOUNDARY]人は多いように思います。昔（３０年）前に私の子供の頃は時間を見る習慣のない生活,大らかな,1,いかも・・時間にルーズかどうかは分かりませんが・・・確かに沖縄や南の離島の人間は大らかな人は多いように思います。昔（３０年）前に私の子供の頃は時間を見る習慣のない生活,sometimes
1341,75,大らか,ていきます。自発性がなくなると、子どもから元気さ、はつらつさがなくなってきます。[PET_BOUNDARY]大らかに[PET_BOUNDARY]見守ることができればいいですね。赤ちゃん・子どもの体力づくり それぞれの子ども,大らかに,0,ていきます。自発性がなくなると、子どもから元気さ、はつらつさがなくなってきます。大らかに見守ることができればいいですね。赤ちゃん・子どもの体力づくり それぞれの子ども,sometimes
1342,75,大らか,、苦痛やストレスと思ってきたことが、とるに足らない、ほんの些細なことに思えるほど[PET_BOUNDARY]大らかな[PET_BOUNDARY]気持になれる。気忙しい日常から少し離れ、静かな海を見ていると、さまざまな想いが,大らかな,0,、苦痛やストレスと思ってきたことが、とるに足らない、ほんの些細なことに思えるほど大らかな気持になれる。気忙しい日常から少し離れ、静かな海を見ていると、さまざまな想いが,sometimes
1343,75,大らか,ままに、黒地の布で六幅一組の軸に仕立てたり、硬質なアクリルを合わせてシャープかつ[PET_BOUNDARY]大らかに[PET_BOUNDARY]表現されています。古布の時が醸す布味を愛し、なるべくそのまま使いたいという麻殖,大らかに,0,ままに、黒地の布で六幅一組の軸に仕立てたり、硬質なアクリルを合わせてシャープかつ大らかに表現されています。古布の時が醸す布味を愛し、なるべくそのまま使いたいという麻殖,sometimes
1344,75,大らか,年齢までは我慢できても、小学生くらいになると爆発するといわれます。子供を信じて、[PET_BOUNDARY]大らかな[PET_BOUNDARY]心で見守っていく事が大切だと思います。子供が少ないと育てるのにも知識が必要だと,大らかな,0,年齢までは我慢できても、小学生くらいになると爆発するといわれます。子供を信じて、大らかな心で見守っていく事が大切だと思います。子供が少ないと育てるのにも知識が必要だと,sometimes
1345,75,大らか,切れなかった。自殺を諦めた彼女は、民宿の田村さんの大雑把な優しさに癒されていく。[PET_BOUNDARY]大らかな[PET_BOUNDARY]村人や大自然に囲まれた充足した日々。だが、千鶴は気づいてしまう、自分の居場所が,大らかな,0,切れなかった。自殺を諦めた彼女は、民宿の田村さんの大雑把な優しさに癒されていく。大らかな村人や大自然に囲まれた充足した日々。だが、千鶴は気づいてしまう、自分の居場所が,sometimes
1346,75,大らか,。今思えば、最初から感じていた。すぐに本気で好きになってしまうことを。きみの家、[PET_BOUNDARY]大らかな[PET_BOUNDARY]心、穏やかだが、愛嬌のある性格が、ぼくの心に手を差しのべ、深くつき動かした。き,大らかな,0,。今思えば、最初から感じていた。すぐに本気で好きになってしまうことを。きみの家、大らかな心、穏やかだが、愛嬌のある性格が、ぼくの心に手を差しのべ、深くつき動かした。き,sometimes
1347,75,大らか,れ、まだ、美しい花を咲かせていた。 苔むした仏殿の屋根を背景に、うす桃色の花は、[PET_BOUNDARY]大らかに[PET_BOUNDARY]陽の光を浴びている。 「京都で一番古い老木ですよ」 狩矢がいった。 方丈前の御,大らかに,0,れ、まだ、美しい花を咲かせていた。 苔むした仏殿の屋根を背景に、うす桃色の花は、大らかに陽の光を浴びている。 「京都で一番古い老木ですよ」 狩矢がいった。 方丈前の御,sometimes
1378,79,大人の関係,は、外交官ではなく単なる“腰抜け”にすぎない。 繰り返すが、日米関係を“成熟した[PET_BOUNDARY]大人の関係[PET_BOUNDARY]”にするためには、まず日本国内を成熟した大人の民主主義国にすること。そして米国が,大人の関係,0,は、外交官ではなく単なる“腰抜け”にすぎない。 繰り返すが、日米関係を“成熟した大人の関係”にするためには、まず日本国内を成熟した大人の民主主義国にすること。そして米国が,sometimes
1379,79,大人の関係,よくわからないが、沙樹の口ぶりから察するに、夫婦仲が悪かったわけではないらしい。[PET_BOUNDARY]大人の関係[PET_BOUNDARY]、というやつなのだろう。「じゃあ、あなたの実家からこんな離れた場所にお墓があるの,大人の関係,0,よくわからないが、沙樹の口ぶりから察するに、夫婦仲が悪かったわけではないらしい。大人の関係、というやつなのだろう。「じゃあ、あなたの実家からこんな離れた場所にお墓があるの,sometimes
1380,79,大人の関係,かける国民の抑止力が非常に弱いことだ。細川元首相の言うように日米関係を“成熟した[PET_BOUNDARY]大人の関係[PET_BOUNDARY]”にするためには、まず日本国内を“成熟した大人の民主主義国”にすることが先決では,大人の関係,0,かける国民の抑止力が非常に弱いことだ。細川元首相の言うように日米関係を“成熟した大人の関係”にするためには、まず日本国内を“成熟した大人の民主主義国”にすることが先決では,sometimes
1381,79,大人の関係,いい寄って断わられる危険を冒す必要もなかった。彼はただそれとなく時の流れに乗って[PET_BOUNDARY]大人の関係に[PET_BOUNDARY]入っていけばそれでよかった。 はたから見ていると、私には、彼が彼女から人生最高,大人の関係に,0,いい寄って断わられる危険を冒す必要もなかった。彼はただそれとなく時の流れに乗って大人の関係に入っていけばそれでよかった。 はたから見ていると、私には、彼が彼女から人生最高,sometimes
1382,79,大人の関係,は大きな満足を覚える。それが子どもの成長に大きな影響を与えるのだが、これは大人と[PET_BOUNDARY]大人の関係にも[PET_BOUNDARY]当てはまるのではないだろうか。 人は誰でも、他人から認められたいという承認欲,大人の関係にも,0,は大きな満足を覚える。それが子どもの成長に大きな影響を与えるのだが、これは大人と大人の関係にも当てはまるのではないだろうか。 人は誰でも、他人から認められたいという承認欲,sometimes
1383,79,大人の関係,やっぱりほりえもんと広報の女性は[PET_BOUNDARY]大人の関係ですか[PET_BOUNDARY]？大人の関係かは、本人同士によるものなので、わかりませんが、お互いにそういう対価の交感はある,大人の関係ですか,1,やっぱりほりえもんと広報の女性は大人の関係ですか？大人の関係かは、本人同士によるものなので、わかりませんが、お互いにそういう対価の交感はある,sometimes
1384,79,大人の関係,やっぱりほりえもんと広報の女性は大人の関係ですか？[PET_BOUNDARY]大人の関係かは[PET_BOUNDARY]、本人同士によるものなので、わかりませんが、お互いにそういう対価の交感はある,大人の関係かは,1,やっぱりほりえもんと広報の女性は大人の関係ですか？大人の関係かは、本人同士によるものなので、わかりませんが、お互いにそういう対価の交感はある,sometimes
1385,79,大人の関係,に議論出来る人材がいない」と山崎氏は嘆いた。 「アーミテージ氏は、日米は成熟した[PET_BOUNDARY]大人の関係と[PET_BOUNDARY]言いますが、そんな人材は日本にはいません。結局日本は再び子供扱いになるのではな,大人の関係と,0,に議論出来る人材がいない」と山崎氏は嘆いた。 「アーミテージ氏は、日米は成熟した大人の関係と言いますが、そんな人材は日本にはいません。結局日本は再び子供扱いになるのではな,sometimes
1386,79,大人の関係,秘めた背徳の恋だった―。『さすらい』同じ出版社に勤めている久保と落合は、体だけの[PET_BOUNDARY]大人の関係[PET_BOUNDARY]。なかなか素直になれない不器用な二人だったが、落合の下に入った新しいバイト・松田,大人の関係,1,秘めた背徳の恋だった―。『さすらい』同じ出版社に勤めている久保と落合は、体だけの大人の関係。なかなか素直になれない不器用な二人だったが、落合の下に入った新しいバイト・松田,sometimes
1394,81,愛を交わす,ークによって呼び覚まされた熱い欲望は、まだ完全には満たされていない。目を閉じて、[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ときの彼の表情をゆっくりと慈しむように思い起こした。絶頂に達するときの身の震えと,愛を交わす,1,ークによって呼び覚まされた熱い欲望は、まだ完全には満たされていない。目を閉じて、愛を交わすときの彼の表情をゆっくりと慈しむように思い起こした。絶頂に達するときの身の震えと,sometimes
1395,81,愛を交わす,コユーカラ（女のユーカラ）と呼ばれることがありますが、ときによると、許婚の男性と[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]場面などが情感豊かに描写されることがあり、そういう意味でもやはり女性向けだったの,愛を交わす,1,コユーカラ（女のユーカラ）と呼ばれることがありますが、ときによると、許婚の男性と愛を交わす場面などが情感豊かに描写されることがあり、そういう意味でもやはり女性向けだったの,sometimes
1396,81,愛を交わす,とってもはじめての体験になるだろう。ぼくの欲望と喜びを体験することのできる女性と[PET_BOUNDARY]愛を交わすのだから[PET_BOUNDARY]。それを思うと、サムは興奮すると同時にこわかった。 彼は半袖のコットンシ,愛を交わすのだから,1,とってもはじめての体験になるだろう。ぼくの欲望と喜びを体験することのできる女性と愛を交わすのだから。それを思うと、サムは興奮すると同時にこわかった。 彼は半袖のコットンシ,sometimes
1397,81,愛を交わす,を逃したら、二度と人を愛することはないかもしれない。そしてなによりも、サクソンと[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことができなくなってしまう。 アンナはさんざん考えた末、サクソン・マローンの女に,愛を交わす,1,を逃したら、二度と人を愛することはないかもしれない。そしてなによりも、サクソンと愛を交わすことができなくなってしまう。 アンナはさんざん考えた末、サクソン・マローンの女に,sometimes
1398,81,愛を交わす,ろはなかった。誰もがパリ解放を最もシンプルで自然な仕方で祝おうというのだ。つまり[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことによって。 レアはゆっくりとロランの方に顔を上げた。 「カミーユは死んだわ」,愛を交わす,1,ろはなかった。誰もがパリ解放を最もシンプルで自然な仕方で祝おうというのだ。つまり愛を交わすことによって。 レアはゆっくりとロランの方に顔を上げた。 「カミーユは死んだわ」,sometimes
1399,81,愛を交わす,にはけっして及ぶまいと神に―そして亡き父にさえ―誓ったに決まっている。 もちろん[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことなど、もってのほかだ。 そう考えたとたん、キャシーの瞳に熱い怒りの涙がこみ上,愛を交わす,1,にはけっして及ぶまいと神に―そして亡き父にさえ―誓ったに決まっている。 もちろん愛を交わすことなど、もってのほかだ。 そう考えたとたん、キャシーの瞳に熱い怒りの涙がこみ上,sometimes
1400,81,愛を交わす,とぼくがあのジャグジーに一緒に入ることだ。そしてあのベッドに。われを忘れるまで、[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことだよ。 マイケルの体がかっと熱くなった。「五秒以内に仰向けに横たわりたいと思,愛を交わす,1,とぼくがあのジャグジーに一緒に入ることだ。そしてあのベッドに。われを忘れるまで、愛を交わすことだよ。 マイケルの体がかっと熱くなった。「五秒以内に仰向けに横たわりたいと思,sometimes
1401,81,愛を交わす,う。もし僕たちが結婚して、しばらく一緒にいれば、少なくとも僕にはチャンスがある。[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことができたら、いつもはひどいことを言っていても、僕が君を思っているのは、君にも,愛を交わす,1,う。もし僕たちが結婚して、しばらく一緒にいれば、少なくとも僕にはチャンスがある。愛を交わすことができたら、いつもはひどいことを言っていても、僕が君を思っているのは、君にも,sometimes
1402,81,愛を交わす,持ちを誠実に尊重してくれるだろう。わかるのだ、なぜか。 彼は誠実な人だから、もし[PET_BOUNDARY]愛を交わすなら[PET_BOUNDARY]私を愛している場合だけだろう。すべてを告白したのだから、私が我が身を差し出す,愛を交わすなら,1,持ちを誠実に尊重してくれるだろう。わかるのだ、なぜか。 彼は誠実な人だから、もし愛を交わすなら私を愛している場合だけだろう。すべてを告白したのだから、私が我が身を差し出す,sometimes
1403,81,愛を交わす,確かにここから何かが始まるだろう。僕たちは、まだ見ぬ未来に全力で飛び込み、いつか[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ことをそこで約束したのだ。,愛を交わす,0,確かにここから何かが始まるだろう。僕たちは、まだ見ぬ未来に全力で飛び込み、いつか愛を交わすことをそこで約束したのだ。,sometimes
1404,81,愛を交わす,すようになぞり、ヒップの女性らしい丸みをゆっくり愛撫するかに指を這わせる。 彼が[PET_BOUNDARY]愛を交わす[PET_BOUNDARY]ときはきっとこんなふうにするのね。アリシャは想像をたくましくした。自信たっぷりの,愛を交わす,1,すようになぞり、ヒップの女性らしい丸みをゆっくり愛撫するかに指を這わせる。 彼が愛を交わすときはきっとこんなふうにするのね。アリシャは想像をたくましくした。自信たっぷりの,sometimes
1497,85,夜のお仕事,せんか」 「いいんですよ」 蓮月はニコニコ笑いながらこういった。 「幾松さんは、[PET_BOUNDARY]夜のお仕事が[PET_BOUNDARY]忙しいでしょう。ですから昼間はゆっくり寝ています。それに幾松さんの後もう一ヵ所,夜のお仕事が,0,せんか」 「いいんですよ」 蓮月はニコニコ笑いながらこういった。 「幾松さんは、夜のお仕事が忙しいでしょう。ですから昼間はゆっくり寝ています。それに幾松さんの後もう一ヵ所,sometimes
1498,85,夜のお仕事,？？・・・。本務機が戻ってくるまでの辛抱です。あとは修理代をどう捻出するかだ。「[PET_BOUNDARY]夜のお仕事[PET_BOUNDARY]」でもしなくちゃいけないかなあ？,夜のお仕事,0,？？・・・。本務機が戻ってくるまでの辛抱です。あとは修理代をどう捻出するかだ。「夜のお仕事」でもしなくちゃいけないかなあ？,sometimes
1499,85,夜のお仕事,ではなんとも珍しい「お茶漬け専門店」！大町の繁華街にあり、朝まで営業しているので[PET_BOUNDARY]夜のお仕事を[PET_BOUNDARY]終えた方や飲み終わった後に寄る人が多いお店です。カウンター席が１６席の小さなお,夜のお仕事を,0,ではなんとも珍しい「お茶漬け専門店」！大町の繁華街にあり、朝まで営業しているので夜のお仕事を終えた方や飲み終わった後に寄る人が多いお店です。カウンター席が１６席の小さなお,sometimes
